model_label,mean_final_steps,mean_final_reward
ZOIB Regression,10.95890411,0.5275342466
ZOIB Regression,10.96164384,0.5275342466
ZOIB Regression,10.96712329,0.5275342466
ZOIB Regression,10.96986301,0.5275342466
ZOIB Regression,10.97534247,0.5275342466
ZOIB Regression,10.97808219,0.5275342466
ZOIB Regression,10.98082192,0.5275342466
ZOIB Regression,10.98356164,0.5275342466
ZOIB Regression,10.98630137,0.5275342466
ZOIB Regression,10.9890411,0.5275342466
ZOIB Regression,10.99178082,0.5275342466
ZOIB Regression,10.99452055,0.5275342466
ZOIB Regression,10.99726027,0.5275342466
ZOIB Regression,11.0,0.5275342466
ZOIB Regression,11.00273973,0.5275342466
ZOIB Regression,11.00547945,0.5275342466
ZOIB Regression,11.00821918,0.5275342466
ZOIB Regression,11.0109589,0.5275342466
ZOIB Regression,11.01643836,0.5275342466
ZOIB Regression,11.02191781,0.5275342466
ZOIB Regression,11.02465753,0.5275342466
ZOIB Regression,11.02739726,0.5275342466
ZOIB Regression,11.03013699,0.5275342466
ZOIB Regression,11.03287671,0.5275342466
ZOIB Regression,11.03561644,0.5275342466
ZOIB Regression,11.03835616,0.5275342466
ZOIB Regression,11.04383562,0.5275342466
ZOIB Regression,11.04931507,0.5275342466
ZOIB Regression,11.05205479,0.5275342466
ZOIB Regression,11.05479452,0.5275342466
ZOIB Regression,11.06575342,0.5275342466
ZOIB Regression,11.06849315,0.5275342466
ZOIB Regression,11.07123288,0.5275342466
ZOIB Regression,11.07671233,0.5275342466
ZOIB Regression,11.07945205,0.5275342466
ZOIB Regression,11.08219178,0.5275342466
ZOIB Regression,11.08493151,0.5275342466
ZOIB Regression,11.08767123,0.5275342466
ZOIB Regression,11.09041096,0.5275342466
ZOIB Regression,11.09315068,0.5275342466
ZOIB Regression,11.09589041,0.5275342466
ZOIB Regression,11.09863014,0.5275342466
ZOIB Regression,11.10136986,0.5275342466
ZOIB Regression,11.10410959,0.5275342466
ZOIB Regression,11.10684932,0.5275342466
ZOIB Regression,11.10958904,0.5275342466
ZOIB Regression,11.11232877,0.5275342466
ZOIB Regression,11.11506849,0.5275342466
ZOIB Regression,11.12054795,0.5275342466
ZOIB Regression,11.12328767,0.5275342466
ZOIB Regression,11.1260274,0.5275342466
ZOIB Regression,11.13150685,0.5275342466
ZOIB Regression,11.1369863,0.5275342466
ZOIB Regression,11.13972603,0.5275342466
ZOIB Regression,11.14246575,0.5275342466
ZOIB Regression,11.14520548,0.5275342466
ZOIB Regression,11.14794521,0.5275342466
ZOIB Regression,11.15068493,0.5275342466
ZOIB Regression,11.15342466,0.5275342466
ZOIB Regression,11.15616438,0.5275342466
ZOIB Regression,11.15890411,0.5275342466
ZOIB Regression,11.16164384,0.5275342466
ZOIB Regression,11.16438356,0.5275342466
ZOIB Regression,11.16712329,0.5275342466
ZOIB Regression,11.16986301,0.5275342466
ZOIB Regression,11.17260274,0.5275342466
ZOIB Regression,11.17534247,0.5275342466
ZOIB Regression,11.17808219,0.5275342466
ZOIB Regression,11.18082192,0.5275342466
ZOIB Regression,11.18356164,0.5275342466
ZOIB Regression,11.18630137,0.5275342466
ZOIB Regression,11.19178082,0.5275342466
ZOIB Regression,11.19452055,0.5275342466
ZOIB Regression,11.19726027,0.5275342466
ZOIB Regression,11.2,0.5275342466
ZOIB Regression,11.20273973,0.5275342466
ZOIB Regression,11.20547945,0.5275342466
ZOIB Regression,11.20821918,0.5275342466
ZOIB Regression,11.2109589,0.5275342466
ZOIB Regression,11.21369863,0.5275342466
ZOIB Regression,11.21643836,0.5275342466
ZOIB Regression,11.21917808,0.527589041
ZOIB Regression,11.22191781,0.5276438356
ZOIB Regression,11.22465753,0.5276986300000001
ZOIB Regression,11.22739726,0.5277534246000001
ZOIB Regression,11.23287671,0.5278630136
ZOIB Regression,11.23561644,0.5279178082
ZOIB Regression,11.23835616,0.5279726026
ZOIB Regression,11.24109589,0.5280273972
ZOIB Regression,11.24383562,0.5280821918
ZOIB Regression,11.24657534,0.5281369862
ZOIB Regression,11.24931507,0.5281917808000001
ZOIB Regression,11.25205479,0.5282465752000001
ZOIB Regression,11.25479452,0.5283013698000001
ZOIB Regression,11.25753425,0.5283561644000001
ZOIB Regression,11.26027397,0.5284109588000001
ZOIB Regression,11.2630137,0.5284657534
ZOIB Regression,11.26575342,0.5285205478
ZOIB Regression,11.26849315,0.5285753424
ZOIB Regression,11.27123288,0.528630137
ZOIB Regression,11.2739726,0.528630137
ZOIB Regression,11.27671233,0.528630137
ZOIB Regression,11.27945205,0.528630137
ZOIB Regression,11.28219178,0.528630137
ZOIB Regression,11.28493151,0.528630137
ZOIB Regression,11.28767123,0.528630137
ZOIB Regression,11.29315068,0.528630137
ZOIB Regression,11.29589041,0.5288127856222222
ZOIB Regression,11.30136986,0.5291780822
ZOIB Regression,11.30410959,0.5291780822
ZOIB Regression,11.30684932,0.5291780822
ZOIB Regression,11.30958904,0.5291780822
ZOIB Regression,11.31232877,0.5292166096464843
ZOIB Regression,11.31780822,0.5292936643988281
ZOIB Regression,11.32054795,0.5293321918453124
ZOIB Regression,11.32328767,0.5293707191511718
ZOIB Regression,11.3260274,0.5294092465976562
ZOIB Regression,11.32876712,0.5294477739035156
ZOIB Regression,11.33150685,0.52948630135
ZOIB Regression,11.33424658,0.5295248287964843
ZOIB Regression,11.3369863,0.5295633561023437
ZOIB Regression,11.33972603,0.5296018835488281
ZOIB Regression,11.34246575,0.5296404108546875
ZOIB Regression,11.34520548,0.5296789383011719
ZOIB Regression,11.34794521,0.5297174657476562
ZOIB Regression,11.35068493,0.5297559930535156
ZOIB Regression,11.35342466,0.5297945205
ZOIB Regression,11.35616438,0.5300684926249997
ZOIB Regression,11.35890411,0.5303424657499999
ZOIB Regression,11.36164384,0.5306164388750001
ZOIB Regression,11.36438356,0.530890411
ZOIB Regression,11.36712329,0.530890411
ZOIB Regression,11.36986301,0.530890411
ZOIB Regression,11.37260274,0.530890411
ZOIB Regression,11.37534247,0.530890411
ZOIB Regression,11.37808219,0.530890411
ZOIB Regression,11.38082192,0.530890411
ZOIB Regression,11.38356164,0.530890411
ZOIB Regression,11.38630137,0.530890411
ZOIB Regression,11.3890411,0.530890411
ZOIB Regression,11.39178082,0.530890411
ZOIB Regression,11.39452055,0.530890411
ZOIB Regression,11.39726027,0.530890411
ZOIB Regression,11.4,0.531803653
ZOIB Regression,11.40273973,0.5318797566234568
ZOIB Regression,11.40547945,0.5319558599691357
ZOIB Regression,11.4109589,0.5321080669382716
ZOIB Regression,11.41369863,0.5321841705617284
ZOIB Regression,11.41643836,0.5322602741851853
ZOIB Regression,11.41917808,0.5323363775308643
ZOIB Regression,11.42191781,0.532412481154321
ZOIB Regression,11.42465753,0.5324885845
ZOIB Regression,11.42739726,0.5324885845
ZOIB Regression,11.43287671,0.5324885845
ZOIB Regression,11.43561644,0.5324885845
ZOIB Regression,11.43835616,0.5324885845
ZOIB Regression,11.44109589,0.5324885845
ZOIB Regression,11.44383562,0.5324885845
ZOIB Regression,11.44657534,0.5324885845
ZOIB Regression,11.44931507,0.5324885845
ZOIB Regression,11.45205479,0.5324885845
ZOIB Regression,11.45479452,0.5324885845
ZOIB Regression,11.46027397,0.5324885845
ZOIB Regression,11.4630137,0.5324885845
ZOIB Regression,11.46575342,0.5324885845
ZOIB Regression,11.46849315,0.5324885845
ZOIB Regression,11.47123288,0.5324885845
ZOIB Regression,11.4739726,0.5324885845
ZOIB Regression,11.47671233,0.5324885845
ZOIB Regression,11.47945205,0.5324885845
ZOIB Regression,11.48219178,0.5324885845
ZOIB Regression,11.48493151,0.5324885845
ZOIB Regression,11.48767123,0.5324885845
ZOIB Regression,11.49041096,0.5324885845
ZOIB Regression,11.49315068,0.5324885845
ZOIB Regression,11.49863014,0.5324885845
ZOIB Regression,11.50410959,0.5324885845
ZOIB Regression,11.50684932,0.5326027399062501
ZOIB Regression,11.50958904,0.5327168948958333
ZOIB Regression,11.51232877,0.5328310503020833
ZOIB Regression,11.51506849,0.5329452052916668
ZOIB Regression,11.51780822,0.5330593606979166
ZOIB Regression,11.52054795,0.5331735161041666
ZOIB Regression,11.52328767,0.53328767109375
ZOIB Regression,11.5260274,0.5334018265
ZOIB Regression,11.52876712,0.5334018265
ZOIB Regression,11.53150685,0.5334018265
ZOIB Regression,11.53424658,0.5334018265
ZOIB Regression,11.5369863,0.5334018265
ZOIB Regression,11.53972603,0.5334018265
ZOIB Regression,11.54246575,0.5334018265
ZOIB Regression,11.55342466,0.5334018265
ZOIB Regression,11.55616438,0.5334018265
ZOIB Regression,11.56164384,0.5334018265
ZOIB Regression,11.56438356,0.5334018265
ZOIB Regression,11.56712329,0.5334018265
ZOIB Regression,11.56986301,0.5334018265
ZOIB Regression,11.57260274,0.5334018265
ZOIB Regression,11.57534247,0.5334018265
ZOIB Regression,11.57808219,0.5334018265
ZOIB Regression,11.58082192,0.5334018265
ZOIB Regression,11.58356164,0.5346347032
ZOIB Regression,11.59178082,0.5346347032
ZOIB Regression,11.59726027,0.5351826480666667
ZOIB Regression,11.6,0.535456621
ZOIB Regression,11.60547945,0.5356523156632653
ZOIB Regression,11.60821918,0.5357501631734695
ZOIB Regression,11.6109589,0.5358480103265306
ZOIB Regression,11.61369863,0.5359458578367347
ZOIB Regression,11.61643836,0.5360437053469388
ZOIB Regression,11.61917808,0.5361415525
ZOIB Regression,11.62191781,0.5370547945
ZOIB Regression,11.62465753,0.5370547945
ZOIB Regression,11.62739726,0.5370547945
ZOIB Regression,11.63013699,0.5370547945
ZOIB Regression,11.63287671,0.5370547945
ZOIB Regression,11.63835616,0.5370547945
ZOIB Regression,11.64109589,0.5370547945
ZOIB Regression,11.64383562,0.5370547945
ZOIB Regression,11.64657534,0.5370547945
ZOIB Regression,11.64931507,0.5370547945
ZOIB Regression,11.65479452,0.5370547945
ZOIB Regression,11.65753425,0.5370547945
ZOIB Regression,11.66027397,0.5370547945
ZOIB Regression,11.6630137,0.5370547945
ZOIB Regression,11.66575342,0.5370547945
ZOIB Regression,11.66849315,0.5370547945
ZOIB Regression,11.6739726,0.5370547945
ZOIB Regression,11.67671233,0.5370547945
ZOIB Regression,11.67945205,0.5370547945
ZOIB Regression,11.68493151,0.5370547945
ZOIB Regression,11.68767123,0.5370547945
ZOIB Regression,11.69041096,0.5370547945
ZOIB Regression,11.69315068,0.5370547945
ZOIB Regression,11.69589041,0.5370547945
ZOIB Regression,11.69863014,0.537191780925
ZOIB Regression,11.70136986,0.5373287668500002
ZOIB Regression,11.70410959,0.5374657532750001
ZOIB Regression,11.70684932,0.5376027397
ZOIB Regression,11.70958904,0.5380593598666663
ZOIB Regression,11.71232877,0.5385159817
ZOIB Regression,11.71506849,0.5385159817
ZOIB Regression,11.71780822,0.5385159817
ZOIB Regression,11.72054795,0.5385159817
ZOIB Regression,11.72328767,0.5385159817
ZOIB Regression,11.7260274,0.5385159817
ZOIB Regression,11.72876712,0.5385159817
ZOIB Regression,11.73150685,0.5385159817
ZOIB Regression,11.73424658,0.5385159817
ZOIB Regression,11.7369863,0.5385159817
ZOIB Regression,11.73972603,0.5385159817
ZOIB Regression,11.74246575,0.5385159817
ZOIB Regression,11.74520548,0.5385159817
ZOIB Regression,11.74794521,0.5385159817
ZOIB Regression,11.75068493,0.5385159817
ZOIB Regression,11.75342466,0.5385159817
ZOIB Regression,11.75616438,0.5385159817
ZOIB Regression,11.75890411,0.5385159817
ZOIB Regression,11.76164384,0.5385159817
ZOIB Regression,11.76438356,0.5385159817
ZOIB Regression,11.76986301,0.5385159817
ZOIB Regression,11.77260274,0.5385159817
ZOIB Regression,11.77808219,0.5385159817
ZOIB Regression,11.78082192,0.5385159817
ZOIB Regression,11.78356164,0.5389726018666665
ZOIB Regression,11.78630137,0.5394292237
ZOIB Regression,11.7890411,0.5394292237
ZOIB Regression,11.79178082,0.5394292237
ZOIB Regression,11.79726027,0.5394292237
ZOIB Regression,11.8,0.5394292237
ZOIB Regression,11.80273973,0.5394292237
ZOIB Regression,11.80547945,0.5394292237
ZOIB Regression,11.80821918,0.5394292237
ZOIB Regression,11.8109589,0.5394292237
ZOIB Regression,11.81369863,0.5394292237
ZOIB Regression,11.81643836,0.5394292237
ZOIB Regression,11.81917808,0.5394292237
ZOIB Regression,11.82191781,0.5394292237
ZOIB Regression,11.82739726,0.5394292237
ZOIB Regression,11.83013699,0.5394292237
ZOIB Regression,11.83287671,0.5394292237
ZOIB Regression,11.83561644,0.5394292237
ZOIB Regression,11.83835616,0.5394292237
ZOIB Regression,11.84109589,0.5394292237
ZOIB Regression,11.84383562,0.5394292237
ZOIB Regression,11.84657534,0.5399771689
ZOIB Regression,11.84931507,0.54011415535
ZOIB Regression,11.85479452,0.5403881277500001
ZOIB Regression,11.85753425,0.5405251142
ZOIB Regression,11.86027397,0.5405251142
ZOIB Regression,11.8630137,0.5405251142
ZOIB Regression,11.86575342,0.5405251142
ZOIB Regression,11.86849315,0.5405251142
ZOIB Regression,11.87123288,0.5405251142
ZOIB Regression,11.8739726,0.5405251142
ZOIB Regression,11.87671233,0.5405251142
ZOIB Regression,11.87945205,0.5405251142
ZOIB Regression,11.88219178,0.5405251142
ZOIB Regression,11.88493151,0.5405251142
ZOIB Regression,11.89041096,0.5405251142
ZOIB Regression,11.89315068,0.5405251142
ZOIB Regression,11.89589041,0.5405251142
ZOIB Regression,11.89863014,0.5405251142
ZOIB Regression,11.90410959,0.5405251142
ZOIB Regression,11.90684932,0.5405251142
ZOIB Regression,11.90958904,0.5405251142
ZOIB Regression,11.91232877,0.5405251142
ZOIB Regression,11.91506849,0.5405251142
ZOIB Regression,11.91780822,0.5405251142
ZOIB Regression,11.92054795,0.5405251142
ZOIB Regression,11.92328767,0.5405251142
ZOIB Regression,11.9260274,0.5405251142
ZOIB Regression,11.92876712,0.5405251142
ZOIB Regression,11.93150685,0.5405251142
ZOIB Regression,11.93424658,0.5405251142
ZOIB Regression,11.9369863,0.5405251142
ZOIB Regression,11.93972603,0.5405251142
ZOIB Regression,11.94246575,0.5405251142
ZOIB Regression,11.94520548,0.5406012177925926
ZOIB Regression,11.94794521,0.5406773213851852
ZOIB Regression,11.95342466,0.5408295282925926
ZOIB Regression,11.95616438,0.5409056316074075
ZOIB Regression,11.95890411,0.5409817352
ZOIB Regression,11.96164384,0.5409817352
ZOIB Regression,11.96438356,0.5409817352
ZOIB Regression,11.96712329,0.5409817352
ZOIB Regression,11.96986301,0.5410102739517362
ZOIB Regression,11.97260274,0.5410388128076389
ZOIB Regression,11.97534247,0.5410673516635417
ZOIB Regression,11.97808219,0.5410958904152778
ZOIB Regression,11.98082192,0.5411244292711805
ZOIB Regression,11.9890411,0.5412100457347222
ZOIB Regression,11.99178082,0.5412385844864583
ZOIB Regression,11.99452055,0.5412671233423612
ZOIB Regression,12.0,0.54132420095
ZOIB Regression,12.00273973,0.5413527398059028
ZOIB Regression,12.00547945,0.5413812785576388
ZOIB Regression,12.0109589,0.5414383561652778
ZOIB Regression,12.01369863,0.5414668950211805
ZOIB Regression,12.01643836,0.5414954338770833
ZOIB Regression,12.02465753,0.5415810502364583
ZOIB Regression,12.02739726,0.5416095890923611
ZOIB Regression,12.03013699,0.5416381279482638
ZOIB Regression,12.03287671,0.5416666667
ZOIB Regression,12.03561644,0.5417427702925925
ZOIB Regression,12.04109589,0.5418949772
ZOIB Regression,12.04383562,0.5419710807925925
ZOIB Regression,12.04657534,0.5420471841074075
ZOIB Regression,12.04931507,0.5421232877
ZOIB Regression,12.05205479,0.5421993910148148
ZOIB Regression,12.05479452,0.5422754946074074
ZOIB Regression,12.05753425,0.5423515982
ZOIB Regression,12.06027397,0.5425342466
ZOIB Regression,12.0630137,0.5425627854515626
ZOIB Regression,12.06575342,0.5425913241989584
ZOIB Regression,12.07123288,0.5426484019020834
ZOIB Regression,12.0739726,0.5426769406494792
ZOIB Regression,12.07671233,0.5427054795010416
ZOIB Regression,12.07945205,0.5427340182484376
ZOIB Regression,12.08219178,0.5427625571000001
ZOIB Regression,12.08493151,0.5427910959515625
ZOIB Regression,12.08767123,0.5428196346989583
ZOIB Regression,12.09315068,0.5428767122979167
ZOIB Regression,12.09589041,0.5429052511494792
ZOIB Regression,12.09863014,0.5429337900010417
ZOIB Regression,12.10136986,0.5429623287484375
ZOIB Regression,12.10410959,0.5429908676
ZOIB Regression,12.10684932,0.5430194064515625
ZOIB Regression,12.10958904,0.5430479451989584
ZOIB Regression,12.12054795,0.5431621005010417
ZOIB Regression,12.1260274,0.5432191781
ZOIB Regression,12.12876712,0.5432477168473958
ZOIB Regression,12.13150685,0.5432762556989583
ZOIB Regression,12.13424658,0.5433047945505208
ZOIB Regression,12.1369863,0.5433333332979167
ZOIB Regression,12.14520548,0.5434189497484375
ZOIB Regression,12.14794521,0.5434474886
ZOIB Regression,12.15068493,0.5434474886
ZOIB Regression,12.15342466,0.5434474886
ZOIB Regression,12.15616438,0.5434474886
ZOIB Regression,12.15890411,0.5434474886
ZOIB Regression,12.16164384,0.5434474886
ZOIB Regression,12.16438356,0.5434474886
ZOIB Regression,12.16712329,0.5434474886
ZOIB Regression,12.16986301,0.5434474886
ZOIB Regression,12.17260274,0.5434474886
ZOIB Regression,12.17534247,0.5434474886
ZOIB Regression,12.17808219,0.5434474886
ZOIB Regression,12.18082192,0.5434474886
ZOIB Regression,12.18356164,0.5434474886
ZOIB Regression,12.18630137,0.5434474886
ZOIB Regression,12.1890411,0.5434474886
ZOIB Regression,12.19452055,0.5434474886
ZOIB Regression,12.19726027,0.5434474886
ZOIB Regression,12.2,0.5434474886
ZOIB Regression,12.20273973,0.5434474886
ZOIB Regression,12.20547945,0.5434474886
ZOIB Regression,12.20821918,0.5434474886
ZOIB Regression,12.2109589,0.5434474886
ZOIB Regression,12.21643836,0.5434474886
ZOIB Regression,12.21917808,0.5434474886
ZOIB Regression,12.22191781,0.5434474886
ZOIB Regression,12.22465753,0.5434474886
ZOIB Regression,12.22739726,0.5434474886
ZOIB Regression,12.23013699,0.5434474886
ZOIB Regression,12.23287671,0.5434474886
ZOIB Regression,12.23561644,0.5434474886
ZOIB Regression,12.23835616,0.5434474886
ZOIB Regression,12.24109589,0.5434474886
ZOIB Regression,12.24383562,0.5434474886
ZOIB Regression,12.24657534,0.5434474886
ZOIB Regression,12.25205479,0.5434474886
ZOIB Regression,12.25479452,0.5434474886
ZOIB Regression,12.25753425,0.5434474886
ZOIB Regression,12.26027397,0.5434474886
ZOIB Regression,12.2630137,0.5434474886
ZOIB Regression,12.26575342,0.5434474886
ZOIB Regression,12.27123288,0.5434474886
ZOIB Regression,12.2739726,0.5434474886
ZOIB Regression,12.27671233,0.5434474886
ZOIB Regression,12.27945205,0.5434474886
ZOIB Regression,12.28219178,0.5434474886
ZOIB Regression,12.28767123,0.5434474886
ZOIB Regression,12.29041096,0.5434474886
ZOIB Regression,12.29589041,0.5434474886
ZOIB Regression,12.30136986,0.5434474886
ZOIB Regression,12.30958904,0.5434474886
ZOIB Regression,12.31232877,0.5434474886
ZOIB Regression,12.31506849,0.5434474886
ZOIB Regression,12.32054795,0.5434474886
ZOIB Regression,12.32328767,0.5434474886
ZOIB Regression,12.3260274,0.5434474886
ZOIB Regression,12.33150685,0.5434474886
ZOIB Regression,12.33424658,0.5434474886
ZOIB Regression,12.3369863,0.5434474886
ZOIB Regression,12.33972603,0.5434474886
ZOIB Regression,12.34246575,0.5434474886
ZOIB Regression,12.34520548,0.543618721709375
ZOIB Regression,12.34794521,0.54378995481875
ZOIB Regression,12.35068493,0.5439611873031249
ZOIB Regression,12.35342466,0.5441324204125
ZOIB Regression,12.35616438,0.544303652896875
ZOIB Regression,12.35890411,0.5444748860062499
ZOIB Regression,12.36164384,0.5446461191156249
ZOIB Regression,12.36438356,0.5448173516
ZOIB Regression,12.36712329,0.544878234474074
ZOIB Regression,12.37260274,0.545
ZOIB Regression,12.37534247,0.5450608828740741
ZOIB Regression,12.37808219,0.545121765525926
ZOIB Regression,12.38082192,0.5451826484
ZOIB Regression,12.38356164,0.5452435310518519
ZOIB Regression,12.38630137,0.545304413925926
ZOIB Regression,12.3890411,0.5453652968
ZOIB Regression,12.39178082,0.5453652968
ZOIB Regression,12.39452055,0.5453652968
ZOIB Regression,12.4,0.5453652968
ZOIB Regression,12.40273973,0.5453652968
ZOIB Regression,12.40547945,0.5453652968
ZOIB Regression,12.40821918,0.5453652968
ZOIB Regression,12.4109589,0.5453652968
ZOIB Regression,12.41369863,0.5453652968
ZOIB Regression,12.41917808,0.5453652968
ZOIB Regression,12.42191781,0.5453652968
ZOIB Regression,12.43287671,0.5453652968
ZOIB Regression,12.44109589,0.5453652968
ZOIB Regression,12.44931507,0.5453652968
ZOIB Regression,12.45479452,0.5453652968
ZOIB Regression,12.45753425,0.5453652968
ZOIB Regression,12.46027397,0.5453652968
ZOIB Regression,12.4630137,0.5453652968
ZOIB Regression,12.46575342,0.5453652968
ZOIB Regression,12.46849315,0.5453652968
ZOIB Regression,12.47123288,0.5453652968
ZOIB Regression,12.4739726,0.5453652968
ZOIB Regression,12.47671233,0.5453652968
ZOIB Regression,12.47945205,0.5467351598
ZOIB Regression,12.48219178,0.5467351598
ZOIB Regression,12.49041096,0.5467351598
ZOIB Regression,12.49863014,0.5468845994413223
ZOIB Regression,12.50136986,0.5469344125338843
ZOIB Regression,12.50410959,0.5469842258082644
ZOIB Regression,12.50684932,0.5470340390826446
ZOIB Regression,12.50958904,0.5470838521752066
ZOIB Regression,12.51232877,0.5471336654495867
ZOIB Regression,12.51506849,0.5471834785421488
ZOIB Regression,12.51780822,0.5472332918165289
ZOIB Regression,12.52054795,0.547283105090909
ZOIB Regression,12.5260274,0.5473827314578512
ZOIB Regression,12.52876712,0.5474325445504132
ZOIB Regression,12.53424658,0.5475321710991735
ZOIB Regression,12.54246575,0.5476816105586777
ZOIB Regression,12.54520548,0.5477314238330578
ZOIB Regression,12.54794521,0.5477812371074381
ZOIB Regression,12.55068493,0.5478310502
ZOIB Regression,12.55342466,0.5478310502
ZOIB Regression,12.55616438,0.5478310502
ZOIB Regression,12.56164384,0.5478310502
ZOIB Regression,12.56438356,0.5478310502
ZOIB Regression,12.56712329,0.5478310502
ZOIB Regression,12.56986301,0.5478310502
ZOIB Regression,12.57260274,0.5478511952722318
ZOIB Regression,12.58356164,0.5479317754141003
ZOIB Regression,12.58630137,0.5479519204863322
ZOIB Regression,12.5890411,0.547972065558564
ZOIB Regression,12.59452055,0.5480123556294982
ZOIB Regression,12.59726027,0.5480325006282007
ZOIB Regression,12.6,0.5480526457004326
ZOIB Regression,12.60273973,0.5480727907726644
ZOIB Regression,12.60547945,0.5480929357713668
ZOIB Regression,12.60821918,0.5481130808435987
ZOIB Regression,12.6109589,0.5481332258423011
ZOIB Regression,12.61369863,0.5481533709145329
ZOIB Regression,12.61643836,0.5481735159867647
ZOIB Regression,12.61917808,0.5481936609854672
ZOIB Regression,12.62191781,0.548213806057699
ZOIB Regression,12.62465753,0.5482339510564014
ZOIB Regression,12.63013699,0.5482742412008651
ZOIB Regression,12.63287671,0.5482943861995675
ZOIB Regression,12.63561644,0.5483145312717993
ZOIB Regression,12.63835616,0.5483346762705018
ZOIB Regression,12.64109589,0.5483548213427336
ZOIB Regression,12.64931507,0.5484152564858997
ZOIB Regression,12.65205479,0.5484354014846021
ZOIB Regression,12.65479452,0.5484555465568339
ZOIB Regression,12.6630137,0.5485159817
ZOIB Regression,12.66575342,0.5485395999770512
ZOIB Regression,12.66849315,0.5485632183403092
ZOIB Regression,12.67671233,0.5486340733438764
ZOIB Regression,12.68219178,0.5486813099841855
ZOIB Regression,12.68767123,0.5487285466244947
ZOIB Regression,12.69041096,0.5487521649877527
ZOIB Regression,12.69315068,0.5487757832648038
ZOIB Regression,12.70136986,0.548846638268371
ZOIB Regression,12.70684932,0.5488938749948871
ZOIB Regression,12.71232877,0.5489411116351962
ZOIB Regression,12.71506849,0.5489647299122473
ZOIB Regression,12.72328767,0.5490355849158145
ZOIB Regression,12.7260274,0.5490592032790725
ZOIB Regression,12.72876712,0.5490828215561236
ZOIB Regression,12.73150685,0.5491064399193817
ZOIB Regression,12.73424658,0.5491300582826397
ZOIB Regression,12.7369863,0.5491536765596908
ZOIB Regression,12.73972603,0.5491772949229489
ZOIB Regression,12.74246575,0.5492009132
ZOIB Regression,12.74794521,0.5494200915999999
ZOIB Regression,12.75068493,0.5495296804
ZOIB Regression,12.75342466,0.5496392696
ZOIB Regression,12.75616438,0.5497488584
ZOIB Regression,12.75890411,0.5497488584
ZOIB Regression,12.76164384,0.5497488584
ZOIB Regression,12.76712329,0.5497488584
ZOIB Regression,12.77260274,0.5497488584
ZOIB Regression,12.77808219,0.5497488584
ZOIB Regression,12.78356164,0.5497488584
ZOIB Regression,12.79178082,0.5497488584
ZOIB Regression,12.79452055,0.5497488584
ZOIB Regression,12.8,0.5498562986124568
ZOIB Regression,12.80273973,0.5499100188167243
ZOIB Regression,12.80547945,0.5499637388249135
ZOIB Regression,12.80821918,0.5500174590291811
ZOIB Regression,12.8109589,0.5500711790373702
ZOIB Regression,12.81369863,0.5501248992416378
ZOIB Regression,12.81643836,0.5501786194459054
ZOIB Regression,12.81917808,0.5502323394540946
ZOIB Regression,12.82191781,0.5502860596583622
ZOIB Regression,12.82465753,0.5503397796665512
ZOIB Regression,12.82739726,0.5503934998708189
ZOIB Regression,12.83013699,0.5504472200750865
ZOIB Regression,12.83287671,0.5505009400832757
ZOIB Regression,12.83561644,0.5505546602875433
ZOIB Regression,12.84109589,0.5506621005
ZOIB Regression,12.84931507,0.5506621005
ZOIB Regression,12.85205479,0.5506621005
ZOIB Regression,12.85479452,0.5506621005
ZOIB Regression,12.85753425,0.5506621005
ZOIB Regression,12.86027397,0.5506621005
ZOIB Regression,12.8630137,0.5506621005
ZOIB Regression,12.86575342,0.5506621005
ZOIB Regression,12.86849315,0.5506621005
ZOIB Regression,12.87123288,0.5506621005
ZOIB Regression,12.8739726,0.5506621005
ZOIB Regression,12.87945205,0.5506621005
ZOIB Regression,12.88219178,0.5506621005
ZOIB Regression,12.88493151,0.5506621005
ZOIB Regression,12.88767123,0.551347032
ZOIB Regression,12.89041096,0.5514231355925926
ZOIB Regression,12.89863014,0.5516514460925925
ZOIB Regression,12.90136986,0.5517275494074074
ZOIB Regression,12.90410959,0.5518036529999999
ZOIB Regression,12.90684932,0.5518797565925925
ZOIB Regression,12.91232877,0.5520319635
ZOIB Regression,12.91506849,0.5520319635
ZOIB Regression,12.91780822,0.5520319635
ZOIB Regression,12.92054795,0.5520319635
ZOIB Regression,12.9260274,0.5520319635
ZOIB Regression,12.93150685,0.5520319635
ZOIB Regression,12.9369863,0.5520319635
ZOIB Regression,12.93972603,0.5520319635
ZOIB Regression,12.94246575,0.5520319635
ZOIB Regression,12.94520548,0.5520319635
ZOIB Regression,12.94794521,0.5520319635
ZOIB Regression,12.95068493,0.5520319635
ZOIB Regression,12.95342466,0.5521298110102041
ZOIB Regression,12.95616438,0.5522276581632652
ZOIB Regression,12.95890411,0.5523255056734694
ZOIB Regression,12.96164384,0.5524233531836735
ZOIB Regression,12.96438356,0.5525212003367347
ZOIB Regression,12.96712329,0.5526190478469388
ZOIB Regression,12.96986301,0.552716895
ZOIB Regression,12.97260274,0.552716895
ZOIB Regression,12.97534247,0.552716895
ZOIB Regression,12.98082192,0.552716895
ZOIB Regression,12.98356164,0.552716895
ZOIB Regression,12.98630137,0.552716895
ZOIB Regression,12.9890411,0.552716895
ZOIB Regression,12.99178082,0.552716895
ZOIB Regression,12.99452055,0.552716895
ZOIB Regression,12.99726027,0.552716895
ZOIB Regression,13.0,0.552716895
ZOIB Regression,13.00273973,0.552716895
ZOIB Regression,13.00547945,0.552716895
